alpha	lambda	data.name	mse_1	rsq_1	parameter.df_1	estimate.cor_1	p.value_1	mse_2	rsq_2	parameter.df_2	estimate.cor_2	p.value_2	mse_3	rsq_3	parameter.df_3	estimate.cor_3	p.value_3	mse_4	rsq_4	parameter.df_4	estimate.cor_4	p.value_4	mse_5	rsq_5	parameter.df_5	estimate.cor_5	p.value_5	mse_6	rsq_6	parameter.df_6	estimate.cor_6	p.value_6	mse_7	rsq_7	parameter.df_7	estimate.cor_7	p.value_7	mse_8	rsq_8	parameter.df_8	estimate.cor_8	p.value_8	mse_9	rsq_9	parameter.df_9	estimate.cor_9	p.value_9	mse_10	rsq_10	parameter.df_10	estimate.cor_10	p.value_10
0	0.00334860930801982	ENSG00000146648.11	0.0336683782647972	-0.0491199456026668	12	0.0229469736614506	0.468968153027247	0.0136708745229097	0.00288464804268562	12	0.158887954139024	0.293722115579322	0.0210307125355099	-0.414581539975227	11	-0.195228638053061	0.738646406020008	0.0111634927458783	0.0076559710183588	12	0.182705704442476	0.265925229044675	0.0385411201648115	-0.247995655633466	11	-0.343796318377921	0.874963196800193	0.0234306772655524	-0.00879077672787321	12	0.0522686300846246	0.429574671575071	0.0355142650897134	-0.100320998438344	11	-0.0600109459415489	0.577203414859587	0.010043411544897	-0.401000108774613	12	0.372917793784214	0.094553945821355	0.0156372982257893	-0.19105544886342	11	0.0639428980611289	0.417798150522138	0.027064136083646	-0.307213505913529	12	0.104025787032523	0.361706172671732
0	0.00287057518022578	ENSG00000146648.11	0.0337721493335889	-0.0523534930337197	12	0.0190848182823384	0.474184074487583	0.0136798903324403	0.00222706011162865	12	0.154865161201066	0.298529174927345	0.0210970620401433	-0.41904438374633	11	-0.192150389226815	0.735294254121939	0.011112383549253	0.0121991643765342	12	0.196268140359779	0.250636364749732	0.0386596404425879	-0.251833447351425	11	-0.341838892632689	0.873520755817747	0.0233266016553815	-0.00430987698977292	12	0.0692705120711207	0.406986797142191	0.0355794445936275	-0.10234042293279	11	-0.0626508565817679	0.580560579545463	0.0100783556907155	-0.40587462296473	12	0.36603544998938	0.0990257352778256	0.0156876139777417	-0.194887878843409	11	0.0625672669879554	0.419545645262393	0.0270126494962085	-0.304726673809828	12	0.104168183696134	0.361523655305058
0	0.00246078330057593	ENSG00000146648.11	0.033885071324903	-0.0558721868197138	12	0.0145447155442393	0.480320439578602	0.0136913679773629	0.00138991279252776	12	0.150673535563319	0.30357071853136	0.0211506007130751	-0.42264553697764	11	-0.188599822165409	0.731404695735168	0.0110559014903598	0.0172199616452017	12	0.210186001248466	0.23538099890894	0.038776635326362	-0.255621845458617	11	-0.340146966234102	0.872266010747605	0.0232134985773295	0.000559693815425977	12	0.086666923970715	0.3841502929187	0.0356565457122525	-0.10472920894911	11	-0.0657093796992338	0.584443809986716	0.0101188929618223	-0.41152934705686	12	0.358990010250844	0.103740217260791	0.0157426293410439	-0.199078266932587	11	0.0610374197986212	0.421490639543892	0.0269640741038228	-0.302380454119481	12	0.104154057536813	0.361541760331452
0	0.00210949167752404	ENSG00000146648.11	0.0340068281671881	-0.0596661780464438	12	0.00937579076493393	0.487311579748058	0.0137054246381481	0.000364659269594947	12	0.14634549002846	0.308810633502772	0.0211889427289042	-0.425224522720791	11	-0.184556501473272	0.726945664905384	0.010994904978993	0.022642057150735	12	0.224218595423728	0.220465417610681	0.0388896315794668	-0.259280764358085	11	-0.338570068289702	0.871089935342614	0.0230907767788845	0.00584339163481318	12	0.104512609928395	0.361082299134094	0.0357415893004293	-0.107364072591004	11	-0.0689079291001681	0.588497279268806	0.0101655668859289	-0.418040100146876	12	0.351815631242245	0.108683701886335	0.015802843493545	-0.203664634308822	11	0.0593702539894271	0.423612083542937	0.0269182969223557	-0.300169389643177	12	0.104081427127995	0.361634852550749
0	0.00180834904743611	ENSG00000146648.11	0.0341374160890062	-0.0637353491944193	12	0.00362692212616059	0.495091011858243	0.0137222380794196	-0.00086166611163585	12	0.141898517492749	0.314229964571938	0.0212121637416733	-0.426786429667465	11	-0.179917731314838	0.721791674842396	0.0109292346248931	0.0284796193954245	12	0.238370081853288	0.205915713240407	0.0390061002090365	-0.263052121887368	11	-0.337356260162437	0.870180298675378	0.0229597679592144	0.0114838811287928	12	0.122652194351117	0.3380763456263	0.0358394240751422	-0.110395239270707	11	-0.0724881818397411	0.593024884717184	0.0102191757861493	-0.425518243873665	12	0.34447996657181	0.11388769971112	0.0158686293628073	-0.208675385968838	11	0.0575727663312935	0.425901484290499	0.026875063409695	-0.298081185848918	12	0.104112437612305	0.361595104763478
0	0.0015501963398127	ENSG00000146648.11	0.0342757229054552	-0.0680450441434362	12	-0.00261458689196812	0.503538843891461	0.0137419116542321	-0.00229660163390455	12	0.137366631692462	0.31978879096673	0.0212195093793184	-0.42728051675056	11	-0.174607270251435	0.715842128926723	0.0108587121011474	0.0347485001965195	12	0.252651719102	0.191750449604559	0.0391229696247184	-0.266836457226448	11	-0.336290016219253	0.869378120143972	0.0228195865590253	0.0175192894090109	12	0.1411877174528	0.315099454735542	0.0359445344630938	-0.113651822695002	11	-0.0760610859957719	0.597532611486655	0.0102796928351532	-0.433960035973714	12	0.33708550770458	0.119286598055022	0.0159408849488207	-0.214178920415099	11	0.055670639453796	0.428326490093063	0.0268341429926651	-0.296104705918293	12	0.104343206571892	0.36129935668545
0	0.00132889648454529	ENSG00000146648.11	0.0344212379069661	-0.0725793489819053	12	-0.009224676128117	0.512483972672531	0.0137645395408277	-0.00394701639479234	12	0.132780251158628	0.325450480273653	0.0212104233837681	-0.426669368575906	11	-0.168547255167673	0.708990061214083	0.0107846850146113	0.0413289082264414	12	0.266807727043279	0.178238247486535	0.039241465959471	-0.270673473648061	11	-0.335322563970855	0.86864773630692	0.0226713833157583	0.0239000723114616	12	0.15998131611455	0.292421000027107	0.0360598077762828	-0.117223279030675	11	-0.0797669065002626	0.602196323276033	0.010346948000322	-0.443341757841415	12	0.329716111556343	0.124820387915805	0.0160197989602155	-0.220189611130742	11	0.0536613398179781	0.430890647085571	0.0267951607541295	-0.294221841135651	12	0.104879285504839	0.360612608619043
0	0.00113918851521105	ENSG00000146648.11	0.0345724702705167	-0.0772918090764703	12	-0.0160869411231024	0.521764537639076	0.0137902155194258	-0.00581975046120253	12	0.128168893635603	0.331178494932182	0.0211847530097345	-0.424942711090055	11	-0.161688206839893	0.701156039046449	0.0107073554661215	0.0482028783587755	12	0.280825470013559	0.16538851874904	0.039362749411822	-0.274600739409589	11	-0.334389979230056	0.86794139783682	0.022515377352829	0.030616795636783	12	0.178999356825686	0.270173344787829	0.0361848296627792	-0.121096770615785	11	-0.0835424490577654	0.606934951263358	0.0104216275467222	-0.453759139640635	12	0.322293320402215	0.130548870595738	0.0161058564284885	-0.22674440179994	11	0.0515712385937646	0.433560566551689	0.0267577674724489	-0.292415723892808	12	0.10580451823585	0.359428251227501
0	0.0009765625	ENSG00000146648.11	0.0347279912493923	-0.0821379041160009	12	-0.0230633399811977	0.531188934260855	0.0138190238446942	-0.00792094913295993	12	0.123562798961475	0.336934436873638	0.0211425750046594	-0.422105706529632	11	-0.153945564351204	0.69221600101415	0.0106276956537677	0.0552839900626632	12	0.294573547616417	0.153308051049666	0.0394899014504097	-0.278718035198708	11	-0.333474603914898	0.867245919728094	0.0223532545860549	0.0375968735050309	12	0.198038682632888	0.248670828564758	0.0363193062254315	-0.125263191779516	11	-0.0873374040530008	0.611684311017795	0.0105035426677275	-0.465185843896024	12	0.31486826438895	0.136434155878226	0.0161992135557017	-0.233855189958613	11	0.0494201960485941	0.436311045119248	0.026721643269163	-0.29067090387418	12	0.107182398498967	0.357666650937442
0	0.000837152327004954	ENSG00000146648.11	0.0348859381783019	-0.0870595927153894	12	-0.029933703247155	0.540455294781519	0.0138508610500047	-0.0102430658435844	12	0.119035904219723	0.342623921726794	0.0210844567048418	-0.418196515439797	11	-0.145296282371778	0.682112505602332	0.0105464996964391	0.0625016526048995	12	0.307980783012729	0.142031688489166	0.0396215867299159	-0.282982121349598	11	-0.332438779778376	0.866456331137995	0.0221862331385957	0.0447878605090746	12	0.216949661465287	0.228132195419679	0.036461129220769	-0.129657223851898	11	-0.0909839738732911	0.616234545470305	0.0105916336380415	-0.477474044816629	12	0.307588079105506	0.14235484738842						0.0266864492934861	-0.288971014389827	12	0.109029443633172	0.355309361027255
0	0.000717643795056445	ENSG00000146648.11	0.0350447430544663	-0.0920080152896114	12	-0.0366686774334135	0.549520583334316	0.0138857778376168	-0.0127897986740813	12	0.114615142594102	0.348210120482341	0.021010815971427	-0.413243244270168	11	-0.135673539092283	0.67073416453304	0.0104650823477949	0.0697389950407991	12	0.320911204068614	0.13163263196199	0.0397592276915355	-0.287439057769815	11	-0.331232866581239	0.865533615217024	0.0220157190123301	0.0521292222601265	12	0.235563116547419	0.208761531335417	0.0366110969801402	-0.134303601140235	11	-0.0945197077250896	0.620633419971514	0.0106860107783677	-0.490639131527636	12	0.300403900846331	0.148342801366071	0.0164078919508131	-0.249749722119388	11	0.0449771952167269	0.442000415746034	0.026652006810195	-0.287307422424575	12	0.111345688389442	0.352360047231435
0	0.000615195825143981	ENSG00000146648.11	0.0352024704511117	-0.096922863177066	12	-0.043063251020884	0.55810703422929	0.0139239400739078	-0.015573245454094	12	0.110299621213796	0.353691078491272	0.0209231650360003	-0.407347609730595	11	-0.125119141165292	0.658096953334867	0.0103849645500596	0.0768608179332927	12	0.333216946990682	0.122172485453375	0.0399039162396982	-0.292124201293273	11	-0.32981626452906	0.864444920032673	0.0218430236687156	0.0595644947384968	12	0.253723446250765	0.190708886775739	0.0367705485128928	-0.139243809512214	11	-0.0980144238625935	0.624968166590842	0.0107855362828334	-0.504522386431505	12	0.293423651445677	0.154298469408348	0.01652252867807	-0.258481326304955	11	0.0427158280682445	0.444900155081617	0.0266180046749152	-0.285665099524249	12	0.114102166994382	0.348860211708971
0	0.000527372919381009	ENSG00000146648.11	0.0353574518331533	-0.101752144166428	12	-0.049033322824457	0.566102193116106	0.0139653395417458	-0.018592806849014	12	0.106131746580096	0.359009657964615	0.0208226202693729	-0.40058470188465	11	-0.113629935026117	0.644166349449993	0.0103078277827406	0.0837176513819675	12	0.344761141495689	0.113685443124368	0.0400572292198236	-0.297088611573267	11	-0.328181084797761	0.863181840693689	0.0216702147477821	0.0670046572057741	12	0.271207934376613	0.17414733557986	0.0369386043279532	-0.144450600128703	11	-0.101398527026394	0.629152877635776	0.01088926469422	-0.518991923499266	12	0.286703124156633	0.160160085575128	0.0166432455611102	-0.267676041353471	11	0.0404324801267548	0.447830643436231	0.0265845335713579	-0.284048425764825	12	0.11724803952197	0.344879591485101
0	0.000452087261859029	ENSG00000146648.11	0.0355080339372768	-0.106444341920781	12	-0.054475086573355	0.573369501875283	0.0140099080613835	-0.0218435100187531	12	0.10216659416172	0.364091694573045	0.0207108293254037	-0.393065346303701	11	-0.101255207742923	0.628975913551719	0.010235360908993	0.0901593691399631	12	0.355407231165098	0.106190887092845	0.0402179041176807	-0.30229140727919	11	-0.32626754107441	0.861695037095789	0.0214990340175982	0.0743747191039398	12	0.287844567325217	0.159155734144573	0.0371147446414372	-0.149907868781408	11	-0.104633154787529	0.633140569691895	0.0109962818328839	-0.533920219749853	12	0.280273862776051	0.165884059573146	0.0167681961747151	-0.277193229490708	11	0.0381932024754885	0.450706941804215	0.0265515742223776	-0.282456470048965	12	0.120719153405996	0.340504685222297
0	0.000387549084953174	ENSG00000146648.11	0.03565265368548	-0.110950750313093	12	-0.0592974068976136	0.57979159856187	0.0140577522859611	-0.0253331339450658	12	0.0984101030930965	0.368925537767979	0.020589773026437	-0.384922778355662	11	-0.0880809575236293	0.61261321132411	0.0101693568688096	0.096026593373067	12	0.365028683803299	0.0996909316090069	0.0403876964146517	-0.307789432455255	11	-0.324116601112985	0.860012583047598	0.0213308360443829	0.0816163605691396	12	0.303512658340478	0.145733994198753	0.0372978957709705	-0.155582350097693	11	-0.107653877436692	0.636853490953347	0.0111050410020219	-0.549091519572772	12	0.274239393824813	0.171359402952828	0.0168966401825086	-0.286976501073007	11	0.0359574603783884	0.453580911704898	0.026519312246683	-0.280898197868205	12	0.124438240667139	0.335837852165258
0	0.000332224121136323	ENSG00000146648.11	0.0357901667823956	-0.115235712648406	12	-0.0634706156671188	0.585334443919991	0.0141087799976562	-0.0290549525179145	12	0.0949140956463147	0.37344044562108	0.0204609116818121	-0.376255222322314	11	-0.0741706228220328	0.595148871356486	0.0101116393877808	0.101157209656927	12	0.37350215879572	0.0941803150588472	0.0405655334554822	-0.31354795357291	11	-0.321724377165042	0.858127495390565	0.0211672849803109	0.0886579327392459	12	0.318085897651629	0.133864757126948	0.0374884920344116	-0.161487500334038	11	-0.11048489173959	0.640323272211471	0.0112142346156565	-0.564323421989171	12	0.268661035483295	0.176508848170632	0.0170264744157008	-0.296865662784946	11	0.0337650669535215	0.456401181824685	0.0264880366386103	-0.279387567816983	12	0.128324526120672	0.330984606510093
0	0.000284797128802763	ENSG00000146648.11	0.0359193732704993	-0.119261837777001	12	-0.0669500968370864	0.589944667645603	0.0141630402983123	-0.033012547088427	12	0.0916866769098468	0.377621939669573	0.0203257826045524	-0.367166081957589	11	-0.0596121745810273	0.576695875771568	0.0100637767821859	0.105411807384969	12	0.380740226939692	0.0896307683224056	0.0407515425388967	-0.31957109267777	11	-0.319103199675908	0.856045204174229	0.0210098686844529	0.0954353769235697	12	0.331466650590368	0.123492030054739	0.0376854395726158	-0.16758942899086	11	-0.113070838087657	0.643484067109939	0.0113224054135975	-0.579412647299123	12	0.263618720681566	0.181235636761538	0.0171558686972485	-0.30672131443677	11	0.0316236496204691	0.459157694400248	0.0264592301422747	-0.277996197298023	12	0.132260224943896	0.326094671912968
0	0.000244140625	ENSG00000146648.11	0.036039669259579	-0.123010308241688	12	-0.0697476720052568	0.593643594255119	0.014220462353729	-0.03720075120814	12	0.0887575313246302	0.381427815268805	0.0201863505256524	-0.357787510282505	11	-0.0445362340124173	0.557434346535472	0.0100273811400487	0.108647084997264	12	0.386645530863708	0.086025871775175	0.0409447965924256	-0.325828830340978	11	-0.316284657012512	0.853786570174442	0.020859779062157	0.101897376503806	12	0.343608049898041	0.114516306737029	0.0378887921289063	-0.17388980117109	11	-0.115423205233017	0.64635205480865	0.0114284349942892	-0.594203184699526	12	0.259152831453436	0.185478876800701	0.017282897167809	-0.316396767947813	11	0.0295427534122396	0.461837914514219	0.0264296514433597	-0.276567528945573	12	0.136302874653389	0.321098762875785
0	0.000209288081751239	ENSG00000146648.11	0.0361503456252559	-0.126459027447147	12	-0.0718621554106691	0.596434550796764	0.0142809420688346	-0.041611972473667	12	0.0861566355820065	0.384815571744102	0.0200427205404589	-0.348126576289016	11	-0.0290482422885558	0.537524926817994	0.010003781509981	0.110744900843703	12	0.391148442134927	0.0833412642248962	0.041144366984887	-0.332291096661204	11	-0.313296741544403	0.851370125230004	0.0207178639023692	0.108007430543189	12	0.354510123234297	0.106810151237215	0.03809778309305	-0.180364865367131	11	-0.117517341265234	0.648899244360437	0.0115309603654375	-0.608504904338204	12	0.255340688060169	0.189142887074017	0.017405332465967	-0.325722370548639	11	0.0275465201283127	0.464410484295211	0.0264044610805976	-0.275350819780366	12	0.140213757709118	0.316292302278743
0	0.000179410948764111	ENSG00000146648.11	0.0362514872979429	-0.129610641858538	12	-0.0733464548745765	0.5983911752493	0.0143444288154774	-0.046242518209223	12	0.0838823604726888	0.387784175922325	0.0198979617859025	-0.338389718272458	11	-0.0131138179074401	0.516957689073267	0.00999414849380524	0.111601197909566	12	0.394186013448323	0.0815615059369941	0.0413491223531179	-0.338921257095751	11	-0.310132021944125	0.848785960331288	0.0205849314644589	0.113730740022124	12	0.364179418862144	0.100254260457671	0.0383116166783396	-0.186989966111047	11	-0.119334515912254	0.651104926260087	0.0116297961712614	-0.62229195011354	12	0.252219031435978	0.192171814268453	0.017522434899414	-0.334641781652669	11	0.0256009311492601	0.466919015266596	0.0263803741454479	-0.274187406810284	12	0.144094027151766	0.311549960160476
0	0.000153798956285996	ENSG00000146648.11	0.036342633601754	-0.132450796633567	12	-0.0742131914774653	0.599532732411671	0.0144107903710526	-0.0510827444678204	12	0.0819449334434844	0.39031760219447	0.0197549945540517	-0.328773362827725	11	0.00262576418506295	0.496603741236504	0.00999945573851443	0.111129426868244	12	0.395689908950433	0.0806896290521258	0.0415589356381569	-0.345715197362748	11	-0.306877932149488	0.846102355641864	0.0204615730243885	0.119041847983888	12	0.372648706208356	0.0947263131776979	0.0385299654561769	-0.193754958843711	11	-0.120897447890127	0.652998521540094	0.0117235120650982	-0.635364796613194	12	0.249848587702442	0.194488935327163						0.0263616795654212	-0.273284447727356	12	0.147746815511787	0.307110299970717
0	0.000131843229845252	ENSG00000146648.11	0.0364244669981163	-0.135000757539461	12	-0.0745459214954797	0.599970767204274	0.0144798746496688	-0.0561215585299109	12	0.0803327684959789	0.392428800925604	0.0196076283885171	-0.318861123428787	11	0.019081059120543	0.475333083431973	0.0100206793828586	0.109242816896116	12	0.395593002490043	0.0807456252633698	0.0417715912760875	-0.352601175537445	11	-0.303465772149005	0.843259653838813	0.0203483909901292	0.123914818191195	12	0.379948482194092	0.0901213798867714	0.0387518072384734	-0.200628173614597	11	-0.122184732410057	0.65455570123494	0.0118121031411935	-0.647722759511671	12	0.248317742826124	0.195993151402295	0.0177325091830432	-0.35064263528927	11	0.022065221293804	0.471480578828611	0.0263450929992235	-0.272483306937815	12	0.151308730219609	0.302804608641996
0	0.000113021815464757	ENSG00000146648.11	0.0364969445042695	-0.137259185216459	12	-0.0743752279774439	0.599746064998149	0.0145515074828927	-0.0613462570370971	12	0.0790502151919031	0.394110328501467	0.0194682985895049	-0.309489431370408	11	0.034787423897664	0.455085791887748	0.0100582584827453	0.105902339481385	12	0.39383686018106	0.0817648039900574	0.0419875887827805	-0.359595366386798	11	-0.300021530611882	0.84036048082156	0.0202454033997478	0.128348874028193	12	0.386171138411041	0.0863119297935254	0.0389765167638619	-0.207590238258466	11	-0.123244865509843	0.655836426270685	0.0118952680354607	-0.659323800193283	12	0.247608287074874	0.196692338028338	0.0178210310675897	-0.357385134627096	11	0.0205321989200327	0.473459419842861	0.0263370024784571	-0.272092530081569	12	0.154498264451875	0.29896914169932
0	9.68872712382935e-05	ENSG00000146648.11	0.0365606184908588	-0.139243291751721	12	-0.0737660582750835	0.598943916074092	0.0146254862849243	-0.0667420639477292	12	0.0780769343311315	0.395387522651299	0.0193216152185447	-0.299623118546664	11	0.0514213316237007	0.433752160536767	0.0101130622177793	0.10103073160159	12	0.390325367811494	0.0838278413070253	0.0422042798280741	-0.366612014631184	11	-0.29644327513855	0.837316961484508	0.0201531620361662	0.132320258882301	12	0.391345357260428	0.0832251275649207	0.0392034410862998	-0.2146209228694	11	-0.124051475421941	0.656809851978977	0.0119735851127587	-0.670248597342433	12	0.247787958164495	0.19651514370344	0.0179061017938578	-0.363864767527696	11	0.0189487793012136	0.475503902514854	0.0263294051862465	-0.2717255764513	12	0.157707376029474	0.295129625155831
0	8.30560302840807e-05	ENSG00000146648.11	0.0366163783364891	-0.14098079053335	12	-0.07280552265139	0.597678356485377	0.0147014441581681	-0.0722822187773646	12	0.0773589287705337	0.396330356924011	0.0191922620293085	-0.290922479739416	11	0.0665290675918275	0.414516663903172	0.0101850663649372	0.0946301464871875	12	0.385009217626696	0.0870151715293547	0.0424227220203039	-0.373685366566572	11	-0.292916320072498	0.834285738716365	0.0200716623369512	0.135829169185767	12	0.39555644944881	0.0807667536020099	0.0394314470727297	-0.221685120143499	11	-0.124701935807548	0.657594186790374	0.0120473280750812	-0.680535330866534	12	0.248791428718963	0.195527051977598	0.0179670663083001	-0.368508288170798	11	0.0178664389086867	0.476901721398825	0.0263368069826141	-0.272083087518706	12	0.16022543459938	0.292130813956183
0	7.11992822006907e-05	ENSG00000146648.11	0.0366642735752952	-0.14247322506452	12	-0.071504217756625	0.595962396652024	0.0147782233792701	-0.0778822804225645	12	0.0767165004568593	0.397174395326124	0.0190570494044497	-0.281827719741443	11	0.0823425184463757	0.394569625321269	0.0102757708587888	0.0865672521113506	12	0.377705898571524	0.091520399049672	0.0426392474528119	-0.380696652122068	11	-0.289228670988872	0.831083274194107	0.0200011012933569	0.138867123623337	12	0.398861866408383	0.0788707854356641	0.0396608854216873	-0.228793695600922	11	-0.125131469432249	0.658111806258122	0.0121176504699907	-0.690344914241368	12	0.250629687177469	0.193723781337553	0.0180333672662291	-0.373558272897445	11	0.0165194573808823	0.478641656738757	0.026338603485211	-0.27216985963849	12	0.163187106599026	0.288619564305406
0	6.103515625e-05	ENSG00000146648.11	0.0367082518491542	-0.143843605423079	12	-0.0702095199207793	0.59425355571249	0.0148613327713081	-0.0839440470311381	12	0.0769673209078518	0.396844811148012	0.0189277098919194	-0.273128000865738	11	0.0975764879073818	0.375574307613979	0.010378969693671	0.0773937120800641	12	0.36887035232157	0.0971678109607551	0.0428580866985214	-0.387782861001303	11	-0.285952304853304	0.828209683688906	0.0199409491019982	0.141456932494625	12	0.401385530301089	0.0774430883698026	0.039887109843788	-0.235802695544131	11	-0.1256502299643	0.658736611571707	0.0121839179023873	-0.69958885287526	12	0.253125657020796	0.191289478490314	0.0180772899428639	-0.376903757685109	11	0.0155822838858607	0.479852438413516	0.0263612108883404	-0.273261810351901	12	0.165105264336694	0.286354730701754
0	5.23220204378097e-05	ENSG00000146648.11	0.036736208195739	-0.144714736208698	12	-0.0678217589582765	0.591097931019735	0.0149364092787036	-0.0894199175008672	12	0.0762991797707768	0.397722906154493	0.0188067878408066	-0.264994462784645	11	0.112188172777115	0.357593875130655	0.0105217285605311	0.0647036058259058	12	0.356057644294819	0.10574332442574	0.0430656721715412	-0.394504662739122	11	-0.281614610851407	0.824364476741722	0.0198936992296342	0.143491241400946	12	0.402945455502754	0.0765691745577237	0.040123390703593	-0.243123269147885	11	-0.125496889359559	0.65855196385213	0.012252595580234	-0.709169007357973	12	0.256623976817711	0.187905169899076	0.0181126143849554	-0.379594335598478	11	0.0148487720281526	0.480800210888551	0.0263831851389137	-0.274323179428785	12	0.167341554266845	0.2837235666677
0	4.48527371910278e-05	ENSG00000146648.11	0.0367731659428922	-0.145866354186196	12	-0.0667283383788486	0.589651159125614	0.0150202249255107	-0.0955331963569903	12	0.0767776937107187	0.397093980009389	0.0186928829383193	-0.257332916743385	11	0.126267142025564	0.34052085224025	0.0106513957366721	0.0531772447731811	12	0.343893337517153	0.114310393629211	0.0432821695084251	-0.401515038533389	11	-0.27893760882668	0.821968344664209	0.019853834543344	0.145207586489517	12	0.404138947469819	0.0759049591760021	0.0403434688899803	-0.249941843294599	11	-0.126144149749996	0.659331152235032	0.012312666831117	-0.717548613097028	12	0.260127786147635	0.184547995712734	0.0181398272098238	-0.38166707111011	11	0.0142186092011722	0.481614520211867	0.0264140081940216	-0.275811950908723	12	0.169167736422076	0.281582420110378
0	3.84497390714989e-05	ENSG00000146648.11	0.0367937739239443	-0.146508507003604	12	-0.0643368600524607	0.586483173497784	0.0151032675454511	-0.101590092795515	12	0.0770283091896422	0.396764680726391	0.0185867553736014	-0.250194495081305	11	0.139713292074403	0.32447188798695	0.0108244149331381	0.0377972404662241	12	0.327266600155309	0.126693632139166	0.043486661477804	-0.408136669879481	11	-0.27511839718218	0.818519523076681	0.0198277745414662	0.14632958092604	12	0.404387445675531	0.0757671426616644	0.0405742402060682	-0.257091717416653	11	-0.126163670070953	0.659354642268253	0.0123803811087929	-0.726994378608624	12	0.264123987332117	0.180758912963483	0.0181582880127407	-0.383073186129918	11	0.0137311528342496	0.482244466527356	0.0264531996133204	-0.277704919243831	12	0.170701397607622	0.279789496140486
0	3.2960807461313e-05	ENSG00000146648.11	0.0368124255511423	-0.147089699063333	12	-0.0621795760195403	0.583621217294275	0.0151844856440686	-0.107513913751703	12	0.0773002225648126	0.396407469142357	0.0184895459547485	-0.24365593157858	11	0.152432581771067	0.309542629187853	0.0110161393727554	0.0207544916424505	12	0.308276998413393	0.141788216181499	0.0436869519634182	-0.414622253454694	11	-0.271567142705239	0.815280846813992	0.0198121651287871	0.14700163284167	12	0.404073536849928	0.0759412632672307	0.0408051329523455	-0.264245353750511	11	-0.126291462658382	0.659508410075064	0.0124458729049855	-0.73613012030152	12	0.268433381709241	0.176720783228303	0.0181692264939934	-0.383906343975357	11	0.0133774652539593	0.482701565507649	0.0264983885106425	-0.279887569253945	12	0.172043926026677	0.278223977604308
0	2.82554538661893e-05	ENSG00000146648.11	0.0368271627137007	-0.147548914861015	12	-0.0601552497783397	0.580932139544532	0.0152651578570814	-0.113397919338669	12	0.0776757367668094	0.395914281763374	0.0184014202203953	-0.237728360803112	11	0.164401163513288	0.295735571464151	0.0112249298159664	0.00219471341306454	12	0.287150100306032	0.159766365404841	0.0438830962259907	-0.420973578650257	11	-0.268290779494795	0.812265819832437	0.0198064219272809	0.147248902207493	12	0.403271115066561	0.0763875557493761	0.0410329982761494	-0.271305192943691	11	-0.126596948019083	0.659875896614743	0.0125103663379501	-0.745126595871083	12	0.272562803761426	0.172898229791744	0.0181736565612567	-0.384243771558859	11	0.0131389522560741	0.483009826110466	0.0265494584981775	-0.282354279340176	12	0.173149184506596	0.276937931166341
0	2.42218178095734e-05	ENSG00000146648.11	0.0368369709726462	-0.147854544078154	12	-0.0580706048892437	0.578159499797627	0.0153450443665789	-0.119224617908738	12	0.078101852346034	0.395354811589669	0.0183232022476652	-0.232467212369288	11	0.175548572488314	0.283099503098523	0.011455886553204	-0.0183354687053792	12	0.263437651567754	0.181406643400117	0.0440738501763664	-0.427150360755857	11	-0.265194546097669	0.809392829787969	0.0198105494601587	0.147071194279953	12	0.401995083527716	0.0771008210012863	0.0412597478269497	-0.278330462690983	11	-0.126982723279214	0.660339782926806	0.0125752887856302	-0.75418291660981	12	0.276337468849829	0.169444476662158	0.0181734101768676	-0.384225005051696	11	0.0129694274917924	0.483228929763814	0.0266050665382911	-0.285040180004036	12	0.174039155103264	0.275904229063282
0	2.07640075710202e-05	ENSG00000146648.11	0.0368427922441253	-0.148035937193363	12	-0.0560131617764141	0.575419734530362	0.0154234879522754	-0.124946073652441	12	0.0785393680059559	0.394780568531911	0.0182529712687423	-0.227743290336174	11	0.185980654195173	0.27148018398819	0.0117105940985368	-0.0409769051716575	12	0.23707786920205	0.207223320776893	0.0442584326140607	-0.433127303806907	11	-0.26220241563187	0.806594650473825	0.0198242321659878	0.146482095327128	12	0.40028643482545	0.0780627632567328	0.0414860946966019	-0.285343256366424	11	-0.12744531594143	0.660895766417204	0.0126404369154389	-0.763270718751587	12	0.279630332839769	0.166463231538581	0.0181686134787432	-0.383859652076064	11	0.0128651854810462	0.483363660350744	0.0266643477860798	-0.287903498733934	12	0.174714621150257	0.275120775210226
0	1.77998205501727e-05	ENSG00000146648.11	0.0368449616647801	-0.148103537196591	12	-0.0540068631597655	0.572745022222624	0.0154997020522077	-0.130504916940099	12	0.0789491898913819	0.394242853833191	0.0181919940156064	-0.223641798458578	11	0.195590049653416	0.26096125274546	0.0119908916488537	-0.0658930856831597	12	0.208076111545008	0.237664556564752	0.0444368196895822	-0.438903635535719	11	-0.259365441711894	0.80392189954673	0.0198468724735592	0.145507333343025	12	0.39820005475962	0.0792480313453523	0.0417115584840777	-0.292328689941365	11	-0.128019769749788	0.661585776808672	0.0127047348665399	-0.772239925687278	12	0.282313153592478	0.164056198647863	0.0181611354075745	-0.383290065355656	11	0.0127795400629994	0.483474356453907	0.0267258272803083	-0.290872994044768	12	0.175219729762138	0.274535536803002
